endTime,artistName,trackName,msPlayed,fecha,año_mes,hora,minutesPlayed
2026-02-17 22:46:00,Juana Aguirre,lo_divino,201920,2026-02-17,2026-02,22,3.37
2026-02-17 22:46:00,Milo j,Cuando El Agua Hirviendo,17607,2026-02-17,2026-02,22,0.29
2026-02-17 22:51:00,Helado Negro,Running,264525,2026-02-17,2026-02,22,4.41
2026-02-17 22:53:00,Juana Aguirre,Configuraciones Onduladas,130471,2026-02-17,2026-02,22,2.17
2026-02-17 22:58:00,Devendra Banhart,Carmensita,289293,2026-02-17,2026-02,22,4.82
2026-02-17 23:02:00,Illya Kuryaki & The Valderramas,Hermoza From Heaven,277707,2026-02-17,2026-02,23,4.63
2026-02-17 23:04:00,Devendra Banhart,Abre Las Manos,111498,2026-02-17,2026-02,23,1.86
2026-02-17 23:07:00,San Pedro Bonfim,Débil como una piedra,139896,2026-02-17,2026-02,23,2.33
2026-02-17 23:12:00,Astro,Maestro Distorsión,234987,2026-02-17,2026-02,23,3.92
2026-02-17 23:12:00,Astro,Colombo,9845,2026-02-17,2026-02,23,0.16
2026-02-17 23:14:00,Jeites,Polvo de estrellas,119531,2026-02-17,2026-02,23,1.99
2026-02-17 23:16:00,Martín Buscaglia,Altas Horas,154733,2026-02-17,2026-02,23,2.58
2026-02-17 23:17:00,Primal Scream,Movin' on Up,54907,2026-02-17,2026-02,23,0.92
2026-02-17 23:21:00,Air,Cherry Blossom Girl,219760,2026-02-17,2026-02,23,3.66
2026-02-17 23:22:00,Claude Debussy,Debussy: Claro de luna,0,2026-02-17,2026-02,23,0.0
2026-02-17 23:22:00,Claude Debussy,Debussy: Claro de luna,43616,2026-02-17,2026-02,23,0.73
2026-02-17 23:22:00,Thundercat,Them Changes,37948,2026-02-17,2026-02,23,0.63
2026-02-17 23:23:00,Eddie Vedder,The Haves,14490,2026-02-17,2026-02,23,0.24
2026-02-17 23:36:00,El Mató a un Policía Motorizado,Terrorismo en la Copa del Mundo,193920,2026-02-17,2026-02,23,3.23
2026-02-18 12:16:00,Gustavo Pena - El Príncipe,Quisiera despertar,21962,2026-02-18,2026-02,12,0.37
2026-02-18 14:22:00,Fred again..,Marea (we’ve lost dancing),84,2026-02-18,2026-02,14,0.0
2026-02-18 19:11:00,Bad Bunny,Die With a Smile - Live,323,2026-02-18,2026-02,19,0.01
2026-02-18 19:35:00,Fred again..,Marea (we’ve lost dancing),9512,2026-02-18,2026-02,19,0.16
2026-02-18 22:47:00,Phoebe Bridgers,Motion Sickness,229760,2026-02-18,2026-02,22,3.83
2026-02-18 22:50:00,Mac Miller,Complicated,232212,2026-02-18,2026-02,22,3.87
2026-02-18 23:02:00,Sílvia Pérez Cruz,Vestida De Nit,117468,2026-02-18,2026-02,23,1.96
2026-02-19 10:26:00,Phoebe Bridgers,Motion Sickness,229760,2026-02-19,2026-02,10,3.83
2026-02-19 10:27:00,Luis Alberto Spinetta,Será Que La Canción Llegó Hasta El Sol,43012,2026-02-19,2026-02,10,0.72
2026-02-19 10:30:00,Javiera Mena,Esquemas Juveniles,214254,2026-02-19,2026-02,10,3.57
2026-02-19 10:31:00,El Gran Combo De Puerto Rico,Un Verano En New York,22902,2026-02-19,2026-02,10,0.38
2026-02-19 10:36:00,Gabo Ferro,Volver a Volver,283147,2026-02-19,2026-02,10,4.72
2026-02-19 10:36:00,Javiera Mena,Esquemas Juveniles,19087,2026-02-19,2026-02,10,0.32
2026-02-19 10:39:00,Mac DeMarco,Shining,188013,2026-02-19,2026-02,10,3.13
2026-02-19 10:41:00,Mac DeMarco,Rooster,145367,2026-02-19,2026-02,10,2.42
2026-02-19 10:44:00,Mac DeMarco,Sweeter,179253,2026-02-19,2026-02,10,2.99
2026-02-19 10:48:00,Mac DeMarco,Nothing At All,196987,2026-02-19,2026-02,10,3.28
2026-02-19 10:50:00,Mac DeMarco,Knockin,140707,2026-02-19,2026-02,10,2.35
2026-02-19 10:52:00,Mac DeMarco,Home,131907,2026-02-19,2026-02,10,2.2
2026-02-19 10:55:00,Mac DeMarco,Holy,144773,2026-02-19,2026-02,10,2.41
2026-02-19 10:57:00,Mac DeMarco,Nightmare,136933,2026-02-19,2026-02,10,2.28
2026-02-19 10:59:00,Mac DeMarco,Punishment,120960,2026-02-19,2026-02,10,2.02
2026-02-19 11:00:00,Mac DeMarco,Rock And Roll,25335,2026-02-19,2026-02,11,0.42
2026-02-19 11:23:00,Javiera Mena,Esquemas Juveniles,101448,2026-02-19,2026-02,11,1.69
2026-02-19 13:25:00,Joni Mitchell,Both Sides Now,328,2026-02-19,2026-02,13,0.01
2026-02-20 13:00:00,Ainda,Maremagnum,78,2026-02-20,2026-02,13,0.0
2026-02-20 14:08:00,Los Piojos,Murguita,1927,2026-02-20,2026-02,14,0.03
2026-02-21 11:10:00,Elis Regina,Águas De Março,752,2026-02-21,2026-02,11,0.01
2026-02-21 13:09:00,Alanis Morissette,Hand in My Pocket - 2015 Remaster,12446,2026-02-21,2026-02,13,0.21
2026-02-21 13:14:00,Suarez,Un Rayo de Sol,294307,2026-02-21,2026-02,13,4.91
2026-02-21 13:15:00,Spinetta Y Los Socios Del Desierto,Extiéndete Una Vez Más,62764,2026-02-21,2026-02,13,1.05
2026-02-21 13:18:00,Las Pelotas,Cuándo Podrás Amar,191800,2026-02-21,2026-02,13,3.2
2026-02-21 13:21:00,Lucas Martí,El murgón,178561,2026-02-21,2026-02,13,2.98
2026-02-21 13:47:00,Daft Punk,Digital Love,57039,2026-02-21,2026-02,13,0.95
2026-02-21 14:21:00,Daft Punk,Digital Love,244351,2026-02-21,2026-02,14,4.07
2026-02-21 14:24:00,Charly García,Parte de la Religión,186600,2026-02-21,2026-02,14,3.11
2026-02-21 14:27:00,Suarez,Pájaros,177551,2026-02-21,2026-02,14,2.96
2026-02-21 14:31:00,Valle de Muñecas,Gotas en la Frente,244387,2026-02-21,2026-02,14,4.07
2026-02-21 15:17:00,Usted Señalemelo,Nuevo Comienzo,115471,2026-02-21,2026-02,15,1.92
2026-02-21 15:28:00,Usted Señalemelo,Nuevo Comienzo,70748,2026-02-21,2026-02,15,1.18
2026-02-21 15:32:00,Intoxicados,Mi Inteligencia Intrapersonal,276547,2026-02-21,2026-02,15,4.61
2026-02-21 15:36:00,Fabiana Cantilo,Una Tregua,210427,2026-02-21,2026-02,15,3.51
2026-02-21 16:12:00,Charly García,Piano Bar,271979,2026-02-21,2026-02,16,4.53
2026-02-21 16:21:00,Phoebe Bridgers,Motion Sickness,229760,2026-02-21,2026-02,16,3.83
2026-02-21 16:23:00,Intoxicados,El Rey,78803,2026-02-21,2026-02,16,1.31
2026-02-21 16:27:00,Camionero,No Hablaremos de Mañana,256063,2026-02-21,2026-02,16,4.27
2026-02-21 16:31:00,Manic Street Preachers,Your Love Alone Is Not Enough (feat. Nina Persson),235693,2026-02-21,2026-02,16,3.93
2026-02-21 16:33:00,Le Mans,Un Rayo De Sol,145377,2026-02-21,2026-02,16,2.42
2026-02-21 16:37:00,Devendra Banhart,Mi Negrita,204507,2026-02-21,2026-02,16,3.41
2026-02-21 16:38:00,Onda Vaga,Rendición,1014,2026-02-21,2026-02,16,0.02
2026-02-21 16:38:00,Malecon Social Club,Suavito,51138,2026-02-21,2026-02,16,0.85
2026-02-21 16:40:00,San Pedro Bonfim,Débil como una piedra,139896,2026-02-21,2026-02,16,2.33
2026-02-21 16:44:00,Jósean Log,Chachachá,215986,2026-02-21,2026-02,16,3.6
2026-02-21 16:48:00,Astro,Maestro Distorsión,234987,2026-02-21,2026-02,16,3.92
2026-02-21 16:51:00,Jorge Drexler,Movimiento,231653,2026-02-21,2026-02,16,3.86
2026-02-21 16:56:00,Gustavo Cerati,Alma,277093,2026-02-21,2026-02,16,4.62
2026-02-21 17:01:00,Devendra Banhart,Santa Maria De Feira,275493,2026-02-21,2026-02,17,4.59
2026-02-21 17:04:00,Onda Vaga,Mambeado,220695,2026-02-21,2026-02,17,3.68
2026-02-21 17:09:00,Buendia,Desde Dentro,266240,2026-02-21,2026-02,17,4.44
2026-02-21 17:13:00,Onda Vaga,Revolución,235833,2026-02-21,2026-02,17,3.93
2026-02-21 17:16:00,San Pedro Bonfim,Corazón de guagua,191321,2026-02-21,2026-02,17,3.19
2026-02-21 17:21:00,Illya Kuryaki & The Valderramas,Hermoza From Heaven,277707,2026-02-21,2026-02,17,4.63
2026-02-21 17:24:00,Devendra Banhart,Quedate Luna,187467,2026-02-21,2026-02,17,3.12
2026-02-21 17:27:00,Devendra Banhart,Mi Negrita,204399,2026-02-21,2026-02,17,3.41
2026-02-21 17:32:00,Malecon Social Club,Suavito,262749,2026-02-21,2026-02,17,4.38
2026-02-21 17:36:00,Onda Vaga,Rendición,239324,2026-02-21,2026-02,17,3.99
2026-02-21 17:38:00,San Pedro Bonfim,Débil como una piedra,139744,2026-02-21,2026-02,17,2.33
2026-02-21 17:41:00,Jósean Log,Chachachá,215902,2026-02-21,2026-02,17,3.6
2026-02-21 17:45:00,Astro,Maestro Distorsión,234916,2026-02-21,2026-02,17,3.92
2026-02-21 17:49:00,Jorge Drexler,Movimiento,231608,2026-02-21,2026-02,17,3.86
2026-02-21 17:54:00,Gustavo Cerati,Alma,276964,2026-02-21,2026-02,17,4.62
2026-02-21 17:58:00,Devendra Banhart,Santa Maria De Feira,275344,2026-02-21,2026-02,17,4.59
2026-02-21 18:02:00,Onda Vaga,Mambeado,220578,2026-02-21,2026-02,18,3.68
2026-02-21 18:07:00,Onda Vaga,Revolución,27185,2026-02-21,2026-02,18,0.45
2026-02-21 18:07:00,Buendia,Desde Dentro,266163,2026-02-21,2026-02,18,4.44
2026-02-21 18:12:00,Milton Nascimento,Volver A Los 17,305067,2026-02-21,2026-02,18,5.08
2026-02-21 18:19:00,Mac DeMarco,Moonlight on the River,422613,2026-02-21,2026-02,18,7.04
2026-02-21 18:20:00,Pescado Rabioso,Como el Viento Voy a Ver,32304,2026-02-21,2026-02,18,0.54
2026-02-21 18:28:00,Perotá Chingó,Momentánea,47906,2026-02-21,2026-02,18,0.8
2026-02-21 18:32:00,Phoebe Bridgers,Motion Sickness,229760,2026-02-21,2026-02,18,3.83
2026-02-21 18:35:00,Los Mundos Posibles,La Guerra del Japón,170326,2026-02-21,2026-02,18,2.84
2026-02-21 18:37:00,Los Besos,El Dron,140650,2026-02-21,2026-02,18,2.34
2026-02-21 18:42:00,Red Hot Chili Peppers,My Friends,248640,2026-02-21,2026-02,18,4.14
2026-02-21 18:46:00,Charly García,Alguien en el Mundo Piensa en Mí,267240,2026-02-21,2026-02,18,4.45
2026-02-21 18:48:00,Juana Aguirre,Configuraciones Onduladas,130471,2026-02-21,2026-02,18,2.17
2026-02-21 18:52:00,Cupido,El Tiempo Es Oro,241246,2026-02-21,2026-02,18,4.02
2026-02-21 21:38:00,Phoebe Bridgers,Scott Street,2826,2026-02-21,2026-02,21,0.05
2026-02-21 21:38:00,Phoebe Bridgers,Scott Street,33038,2026-02-21,2026-02,21,0.55
2026-02-21 21:44:00,Phoebe Bridgers,Smoke Signals,323712,2026-02-21,2026-02,21,5.4
2026-02-21 21:47:00,Phoebe Bridgers,Motion Sickness,229760,2026-02-21,2026-02,21,3.83
2026-02-21 21:51:00,Phoebe Bridgers,Funeral,232373,2026-02-21,2026-02,21,3.87
2026-02-21 21:55:00,Phoebe Bridgers,Demi Moore,198532,2026-02-21,2026-02,21,3.31
2026-02-21 22:00:00,Phoebe Bridgers,Scott Street,305001,2026-02-21,2026-02,22,5.08
2026-02-21 22:03:00,Phoebe Bridgers,Killer,189213,2026-02-21,2026-02,22,3.15
2026-02-21 22:07:00,Phoebe Bridgers,Georgia,247307,2026-02-21,2026-02,22,4.12
2026-02-21 22:27:00,Phoebe Bridgers,Chelsea,190716,2026-02-21,2026-02,22,3.18
2026-02-21 22:42:00,Juana Molina,caravanas,80360,2026-02-21,2026-02,22,1.34
2026-02-22 11:10:00,Silvio Rodríguez,"La Familia, la Propiedad Privada y el Amor",140,2026-02-22,2026-02,11,0.0
2026-02-22 13:28:00,Luis Alberto Spinetta,Vamos al Bosque,2972,2026-02-22,2026-02,13,0.05
2026-02-22 15:55:00,Luis Alberto Spinetta,Vamos al Bosque,107846,2026-02-22,2026-02,15,1.8
2026-02-22 15:55:00,Eddie Vedder,The Long Road,9728,2026-02-22,2026-02,15,0.16
2026-02-22 15:55:00,Taylor Swift,Anti-Hero,1367,2026-02-22,2026-02,15,0.02
2026-02-22 15:55:00,Las Ligas Menores,A 1200 Km,1189,2026-02-22,2026-02,15,0.02
2026-02-22 16:43:00,Serú Girán,Salir De La Melancolía,40757,2026-02-22,2026-02,16,0.68
2026-02-22 21:16:00,Serú Girán,Salir De La Melancolía,56854,2026-02-22,2026-02,21,0.95
2026-02-22 21:20:00,Bad Bunny,Tití Me Preguntó,243717,2026-02-22,2026-02,21,4.06
2026-02-22 21:21:00,Bad Bunny,Tití Me Preguntó,9986,2026-02-22,2026-02,21,0.17
2026-02-22 21:27:00,Bad Bunny,BAILE INoLVIDABLE,367095,2026-02-22,2026-02,21,6.12
2026-02-22 21:29:00,Bad Bunny,VOY A LLeVARTE PA PR,156365,2026-02-22,2026-02,21,2.61
2026-02-22 21:30:00,Bad Bunny,WELTiTA,1715,2026-02-22,2026-02,21,0.03
2026-02-22 21:30:00,Bad Bunny,VOY A LLeVARTE PA PR,27257,2026-02-22,2026-02,21,0.45
2026-02-22 21:51:00,Bad Bunny,VeLDÁ,209125,2026-02-22,2026-02,21,3.49
2026-02-23 11:10:00,ROSALÍA,Te Venero,10078,2026-02-23,2026-02,11,0.17
2026-02-23 13:35:00,El Mató a un Policía Motorizado,Sábado,96,2026-02-23,2026-02,13,0.0
2026-02-24 11:10:00,Manu Chao,Lágrimas de oro,4449,2026-02-24,2026-02,11,0.07
2026-02-24 14:11:00,Amy Winehouse,Like Smoke,36,2026-02-24,2026-02,14,0.0
2026-02-25 11:20:00,Serú Girán,Mientras Miro Las Nuevas Olas - En Vivo,78029,2026-02-25,2026-02,11,1.3
2026-02-25 13:37:00,Rosario Bléfari,Lobo,101,2026-02-25,2026-02,13,0.0
2026-02-26 11:16:00,Mercedes Sosa,Me Gustan Los Estudiantes,15521,2026-02-26,2026-02,11,0.26
2026-02-26 13:30:00,Virus,El Probador,103,2026-02-26,2026-02,13,0.0
2026-02-27 11:10:00,Eduardo Mateo,Príncipe Azul,144,2026-02-27,2026-02,11,0.0
2026-02-27 13:10:00,Viejas Locas,Eva,33984,2026-02-27,2026-02,13,0.57
2026-02-27 21:22:00,ROSALÍA,Sauvignon Blanc,0,2026-02-27,2026-02,21,0.0
2026-02-27 21:22:00,ROSALÍA,Sauvignon Blanc,4332,2026-02-27,2026-02,21,0.07
2026-02-27 21:23:00,ROSALÍA,Sauvignon Blanc,1067,2026-02-27,2026-02,21,0.02
2026-02-27 21:23:00,ROSALÍA,Sauvignon Blanc,1848,2026-02-27,2026-02,21,0.03
2026-02-27 21:30:00,Javiera Mena,Sol de Invierno,264507,2026-02-27,2026-02,21,4.41
2026-02-27 21:30:00,Arcade Fire,Haiti,15958,2026-02-27,2026-02,21,0.27
2026-02-27 21:35:00,Suarez,Un Rayo de Sol,294307,2026-02-27,2026-02,21,4.91
2026-02-27 21:41:00,Javiera Mena,Perlas,325374,2026-02-27,2026-02,21,5.42
2026-02-27 21:44:00,Javiera Mena,Esquemas Juveniles,214254,2026-02-27,2026-02,21,3.57
2026-02-27 21:50:00,Gabo Ferro,Volver a Volver,283147,2026-02-27,2026-02,21,4.72
2026-02-27 21:50:00,Juana Molina,caravanas,1119,2026-02-27,2026-02,21,0.02
2026-02-27 21:55:00,Suarez,Un Rayo de Sol,13981,2026-02-27,2026-02,21,0.23
2026-02-27 21:55:00,Milton Nascimento,Volver A Los 17,305067,2026-02-27,2026-02,21,5.08
2026-02-27 21:59:00,Juana Molina,caravanas,246839,2026-02-27,2026-02,21,4.11
2026-02-27 21:59:00,Milton Nascimento,Volver A Los 17,6419,2026-02-27,2026-02,21,0.11
2026-02-27 22:04:00,ROSALÍA,Mio Cristo Piange Diamanti,269680,2026-02-27,2026-02,22,4.49
2026-02-27 22:07:00,ROSALÍA,La Perla,28587,2026-02-27,2026-02,22,0.48
2026-02-27 22:07:00,ROSALÍA,Berghain,178853,2026-02-27,2026-02,22,2.98
2026-02-27 22:11:00,Jósean Log,Chachachá,215986,2026-02-27,2026-02,22,3.6
2026-02-27 22:15:00,Jósean Log,Chachachá,21651,2026-02-27,2026-02,22,0.36
2026-02-27 22:15:00,Jósean Log,Chachachá,215740,2026-02-27,2026-02,22,3.6
2026-02-27 22:19:00,Buendia,Desde Dentro,266240,2026-02-27,2026-02,22,4.44
2026-02-27 22:20:00,Devendra Banhart,Quedate Luna,13957,2026-02-27,2026-02,22,0.23
2026-02-27 22:24:00,Astro,Maestro Distorsión,234987,2026-02-27,2026-02,22,3.92
2026-02-27 22:24:00,San Pedro Bonfim,Corazón de guagua,28344,2026-02-27,2026-02,22,0.47
2026-02-27 22:28:00,Juana Aguirre,lo_divino,201920,2026-02-27,2026-02,22,3.37
2026-02-27 22:29:00,Alanis Morissette,You Learn - 2015 Remaster,78724,2026-02-27,2026-02,22,1.31
2026-02-27 22:30:00,Claude Debussy,Debussy: Claro de luna,68728,2026-02-27,2026-02,22,1.15
2026-02-27 22:34:00,Tribalistas,Aliança,237422,2026-02-27,2026-02,22,3.96
2026-02-27 22:34:00,Chechi de Marcos,Casi Nunca Entiendo Nada,5620,2026-02-27,2026-02,22,0.09
2026-02-27 22:34:00,Silvio Rodríguez,El Necio,1297,2026-02-27,2026-02,22,0.02
2026-02-27 22:34:00,Arcade Fire,Unconditional I (Lookout Kid),1051,2026-02-27,2026-02,22,0.02
2026-02-27 22:34:00,Los Piojos,Gris,907,2026-02-27,2026-02,22,0.02
2026-02-27 22:34:00,Manic Street Preachers,Your Love Alone Is Not Enough (feat. Nina Persson),1873,2026-02-27,2026-02,22,0.03
2026-02-27 22:34:00,Serú Girán,Mientras Miro Las Nuevas Olas - En Vivo,1399,2026-02-27,2026-02,22,0.02
2026-02-27 22:38:00,Bad Bunny,Moscow Mule,245940,2026-02-27,2026-02,22,4.1
2026-02-27 22:52:00,Eddie Vedder,The Haves,124239,2026-02-27,2026-02,22,2.07
2026-02-28 08:13:00,ROSALÍA,Sauvignon Blanc,29000,2026-02-28,2026-02,8,0.48
2026-02-28 08:13:00,ROSALÍA,Sauvignon Blanc,1360,2026-02-28,2026-02,8,0.02
2026-02-28 08:16:00,Sergio Mendes & Brasil '77,País Tropical,6906,2026-02-28,2026-02,8,0.12
2026-02-28 08:20:00,Illya Kuryaki & The Valderramas,Ninja Mental,5480,2026-02-28,2026-02,8,0.09
2026-02-28 08:22:00,Eduardo Mateo,Príncipe Azul,2671,2026-02-28,2026-02,8,0.04
2026-02-28 08:23:00,Bad Bunny,Ojitos Lindos,19760,2026-02-28,2026-02,8,0.33
2026-02-28 08:24:00,ROSALÍA,Sauvignon Blanc,292,2026-02-28,2026-02,8,0.0
2026-02-28 08:25:00,Marina Fages,El Límite,8360,2026-02-28,2026-02,8,0.14
2026-02-28 08:27:00,Charli xcx,Always Everywhere,0,2026-02-28,2026-02,8,0.0
2026-02-28 08:50:00,Phoebe Bridgers,Scott Street,8748,2026-02-28,2026-02,8,0.15
2026-02-28 09:59:00,Suarez,Un Rayo de Sol,21161,2026-02-28,2026-02,9,0.35
2026-02-28 09:59:00,Javiera Mena,Sol de Invierno,264507,2026-02-28,2026-02,9,4.41
2026-02-28 10:03:00,Phoebe Bridgers,Motion Sickness,229760,2026-02-28,2026-02,10,3.83
2026-02-28 10:07:00,Rodrigo Cuevas,El Día Que Nací Yo,252869,2026-02-28,2026-02,10,4.21
2026-02-28 10:08:00,Las Pelotas,Cuándo Podrás Amar,17012,2026-02-28,2026-02,10,0.28
2026-02-28 10:10:00,Sergio Mendes & Brasil '77,País Tropical,169160,2026-02-28,2026-02,10,2.82
2026-02-28 10:15:00,Valle de Muñecas,Gotas en la Frente,244387,2026-02-28,2026-02,10,4.07
2026-02-28 10:15:00,Mazzy Star,Roseblood,36225,2026-02-28,2026-02,10,0.6
2026-02-28 10:18:00,Silvio Rodríguez,Canción Urgente para Nicaragua,178132,2026-02-28,2026-02,10,2.97
2026-02-28 10:19:00,Illya Kuryaki & The Valderramas,Ninja Mental,28262,2026-02-28,2026-02,10,0.47
2026-02-28 10:23:00,Jeites,Bienvenida,253200,2026-02-28,2026-02,10,4.22
2026-02-28 10:23:00,Silvio Rodríguez,Al Final de Este Viaje en la Vida,4312,2026-02-28,2026-02,10,0.07
2026-02-28 10:23:00,Usted Señalemelo,F.T,8050,2026-02-28,2026-02,10,0.13
2026-02-28 10:26:00,boygenius,$20,200093,2026-02-28,2026-02,10,3.33
2026-02-28 10:30:00,Cocteau Twins,Cherry-coloured Funk,191727,2026-02-28,2026-02,10,3.2
2026-02-28 10:32:00,Steve Lacy,Bad Habit,90960,2026-02-28,2026-02,10,1.52
2026-02-28 11:10:00,Sui Generis,El Tuerto y los Ciegos,954,2026-02-28,2026-02,11,0.02
2026-02-28 11:15:00,Charli xcx,Always Everywhere,0,2026-02-28,2026-02,11,0.0
2026-02-28 11:17:00,Bad Bunny,VOY A LLeVARTE PA PR,100991,2026-02-28,2026-02,11,1.68
2026-02-28 11:20:00,Bad Bunny,WELTiTA,187507,2026-02-28,2026-02,11,3.13
2026-02-28 11:21:00,Bad Bunny,EL CLúB,42899,2026-02-28,2026-02,11,0.71
2026-02-28 11:23:00,Juana Aguirre,Configuraciones Onduladas,130471,2026-02-28,2026-02,11,2.17
2026-02-28 11:28:00,Illya Kuryaki & The Valderramas,Hermoza From Heaven,277707,2026-02-28,2026-02,11,4.63
2026-02-28 11:31:00,Los Mundos Posibles,La Guerra del Japón,170326,2026-02-28,2026-02,11,2.84
2026-02-28 11:35:00,Javiera Mena,Sol de Invierno,264507,2026-02-28,2026-02,11,4.41
2026-02-28 11:38:00,Las Pelotas,Cuándo Podrás Amar,191800,2026-02-28,2026-02,11,3.2
2026-02-28 11:42:00,Los Visitantes,Playas Oscuras,241067,2026-02-28,2026-02,11,4.02
2026-02-28 11:47:00,Gabo Ferro,Volver a Volver,283147,2026-02-28,2026-02,11,4.72
2026-02-28 11:52:00,Bad Bunny,Otro Atardecer,244444,2026-02-28,2026-02,11,4.07
2026-02-28 11:55:00,Las Pelotas,Bombachitas Rosas,170372,2026-02-28,2026-02,11,2.84
2026-02-28 11:55:00,Javiera Mena,Esquemas Juveniles,1082,2026-02-28,2026-02,11,0.02
2026-02-28 11:57:00,Duratierra,A los amores,127428,2026-02-28,2026-02,11,2.12
2026-02-28 12:02:00,Ciro y los Persas,Me Gusta,289654,2026-02-28,2026-02,12,4.83
2026-02-28 12:06:00,Usted Señalemelo,Mañana,205366,2026-02-28,2026-02,12,3.42
2026-02-28 12:06:00,Fleetwood Mac,Gypsy,19315,2026-02-28,2026-02,12,0.32
2026-02-28 12:10:00,Marina Fages,El Límite,248007,2026-02-28,2026-02,12,4.13
2026-02-28 12:12:00,Mac DeMarco,Blue Boy,126224,2026-02-28,2026-02,12,2.1
2026-02-28 12:13:00,Cocteau Twins,Cherry-coloured Funk,46557,2026-02-28,2026-02,12,0.78
2026-02-28 12:13:00,Illya Kuryaki & The Valderramas,Abismo,1240,2026-02-28,2026-02,12,0.02
2026-02-28 12:17:00,Illya Kuryaki & The Valderramas,Ninja Mental,234000,2026-02-28,2026-02,12,3.9
2026-02-28 12:21:00,my bloody valentine,when you sleep,251947,2026-02-28,2026-02,12,4.2
2026-02-28 12:25:00,Usted Señalemelo,F.T,250538,2026-02-28,2026-02,12,4.18
2026-02-28 12:31:00,Javiera Mena,Perlas,325374,2026-02-28,2026-02,12,5.42
2026-02-28 12:34:00,Sergio Mendes & Brasil '77,País Tropical,169160,2026-02-28,2026-02,12,2.82
2026-02-28 12:39:00,Milton Nascimento,Volver A Los 17,305067,2026-02-28,2026-02,12,5.08
2026-02-28 12:41:00,Los Mundos Posibles,La Ciudad Mas Austral del Mundo,165095,2026-02-28,2026-02,12,2.75
2026-02-28 12:46:00,Juana Molina,caravanas,246839,2026-02-28,2026-02,12,4.11
2026-02-28 12:50:00,Usted Señalemelo,"Puedo Morir, Puedo Caer",246600,2026-02-28,2026-02,12,4.11
2026-02-28 12:53:00,Bad Bunny,Neverita,173119,2026-02-28,2026-02,12,2.89
2026-02-28 12:57:00,Valle de Muñecas,Gotas en la Frente,244387,2026-02-28,2026-02,12,4.07
2026-02-28 13:00:00,Ciro y los Persas,Espejo,8911,2026-02-28,2026-02,13,0.15
2026-02-28 13:00:00,Mazzy Star,Roseblood,168498,2026-02-28,2026-02,13,2.81
2026-02-28 13:03:00,Mora y los Metegoles,Vestida para Morir,153800,2026-02-28,2026-02,13,2.56
2026-02-28 13:05:00,Silvio Rodríguez,Canción Urgente para Nicaragua,178132,2026-02-28,2026-02,13,2.97
2026-02-28 13:10:00,Ciro y los Persas,Me Gusta,289654,2026-02-28,2026-02,13,4.83
2026-02-28 13:14:00,Joni Mitchell,Little Green,207507,2026-02-28,2026-02,13,3.46
2026-02-28 13:17:00,Los Mundos Posibles,La Guerra del Japón,170326,2026-02-28,2026-02,13,2.84
2026-02-28 13:20:00,Palo Pandolfo,La Idea,179679,2026-02-28,2026-02,13,2.99
2026-02-28 13:24:00,Phoebe Bridgers,Motion Sickness,229760,2026-02-28,2026-02,13,3.83
2026-02-28 13:28:00,Virus,Superficies de Placer,144210,2026-02-28,2026-02,13,2.4
2026-02-28 13:29:00,Charli xcx,Always Everywhere,0,2026-02-28,2026-02,13,0.0
2026-02-28 13:33:00,Jeites,Bienvenida,254867,2026-02-28,2026-02,13,4.25
2026-02-28 13:35:00,Juana Aguirre,Configuraciones Onduladas,130471,2026-02-28,2026-02,13,2.17
2026-02-28 13:45:00,NAFTA,Un Milagro,1063,2026-02-28,2026-02,13,0.02
2026-03-01 14:16:00,Buena Vista Social Club,El Cuarto de Tula,1049,2026-03-01,2026-03,14,0.02
2026-03-01 15:02:00,Bad Bunny,NUEVAYoL - Live,8576,2026-03-01,2026-03,15,0.14
2026-03-01 15:07:00,Las Pelotas,Cuándo Podrás Amar,6896,2026-03-01,2026-03,15,0.11
2026-03-01 15:07:00,Camionero,No Hablaremos de Mañana,256063,2026-03-01,2026-03,15,4.27
2026-03-01 15:11:00,Javiera Mena,Sol de Invierno,264507,2026-03-01,2026-03,15,4.41
2026-03-01 15:15:00,boygenius,$20,200093,2026-03-01,2026-03,15,3.33
2026-03-01 15:19:00,Bad Bunny,Otro Atardecer,244444,2026-03-01,2026-03,15,4.07
2026-03-01 15:24:00,Javiera Mena,Perlas,325374,2026-03-01,2026-03,15,5.42
2026-03-01 15:28:00,Rodrigo Cuevas,El Día Que Nací Yo,252869,2026-03-01,2026-03,15,4.21
2026-03-01 15:33:00,Illya Kuryaki & The Valderramas,Hermoza From Heaven,277707,2026-03-01,2026-03,15,4.63
2026-03-01 15:34:00,Los Visitantes,Playas Oscuras,44852,2026-03-01,2026-03,15,0.75
2026-03-01 15:38:00,Rita Pavone,Il ballo del mattone,1833,2026-03-01,2026-03,15,0.03
2026-03-01 15:38:00,Baccara,"Yes Sir, I Can Boogie",273867,2026-03-01,2026-03,15,4.56
2026-03-01 15:42:00,Devendra Banhart,Mi Negrita,204507,2026-03-01,2026-03,15,3.41
2026-03-01 15:46:00,Onda Vaga,Mambeado,25901,2026-03-01,2026-03,15,0.43
2026-03-01 15:46:00,Jorge Drexler,Movimiento,231653,2026-03-01,2026-03,15,3.86
2026-03-01 15:51:00,Buendia,Desde Dentro,266240,2026-03-01,2026-03,15,4.44
