Fecha,genero_principal,generos_secundarios,cantidad_reproducciones,msPlayed,minutosPlayed
2026-01-08,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,19330,0.32216666666666666
2026-01-08,World Music,"Folk Latinoamericano, Acoustic Indie",1,7873,0.13121666666666668
2026-01-08,Rock Argentino,"Latin Rock, Ska Rock, Cumbia Rock",1,5797,0.09661666666666667
2026-01-08,Indie Pop,"Canción de Autor, Art Pop",1,1590,0.0265
2026-01-08,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,1536,0.0256
2026-01-08,Synth-Pop,"New Wave, Pop Rock",1,1327,0.022116666666666666
2026-01-08,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,1000,0.016666666666666666
2026-01-08,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",1,792,0.0132
2026-01-09,Indie / Unmapped,Alternative / Various,2,127957,2.1326166666666664
2026-01-09,Indie Rock,"Art Rock, Alternative Rock",1,102,0.0017
2026-01-09,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,67,0.0011166666666666666
2026-01-09,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,0,0.0
2026-01-10,Indie / Unmapped,Alternative / Various,28,2480102,41.335033333333335
2026-01-10,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,569453,9.490883333333333
2026-01-10,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",3,569253,9.487549999999999
2026-01-10,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",3,500116,8.335266666666666
2026-01-10,World Music,"Folk Latinoamericano, Acoustic Indie",5,393243,6.55405
2026-01-10,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,388480,6.474666666666667
2026-01-10,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,260133,4.33555
2026-01-10,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,246298,4.104966666666667
2026-01-10,Pop Rock,"Funk Pop, Electro Funk",2,244449,4.0741499999999995
2026-01-10,Canción de Autor,"Indie Folk, Canción Platense",1,237573,3.95955
2026-01-10,Folk Rock,"Singer-Songwriter, Classic Rock",1,224153,3.7358833333333332
2026-01-10,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,198946,3.3157666666666668
2026-01-10,Proto-Punk,"Art Rock, Garage Rock, Psychedelic Rock",1,197827,3.2971166666666667
2026-01-10,Indie Rock,"Experimental, Dream Pop, Lo-Fi",2,178920,2.9819999999999998
2026-01-10,Indie Pop,"Canción de Autor, Art Pop",1,145090,2.4181666666666666
2026-01-10,Nueva Trova Cubana,"Trova, Canción de Autor",1,144632,2.4105333333333334
2026-01-10,Indie Folk,Canción Latinoamericana,1,139896,2.3316
2026-01-10,Indie Pop,"R&B Urbano, Bedroom Pop",1,137053,2.2842166666666666
2026-01-10,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",2,101691,1.69485
2026-01-10,Indie Pop / Synth-Pop,"Folk-Pop, Chamber Pop",2,90157,1.5026166666666667
2026-01-10,Indie Rock,"Art Rock, Alternative Rock",1,87627,1.46045
2026-01-10,Indie Rock,"Canción de Autor, Bedroom Pop",1,31842,0.5307
2026-01-10,Canción de Autor,"Candombe Beat, Folk Uruguayo",2,23647,0.39411666666666667
2026-01-10,Hip-Hop,"Latin Rap, Chicano Rap, East Coast Hip-Hop",1,5119,0.08531666666666667
2026-01-10,Indie Rock,"Garage Rock, Post-Punk",1,3898,0.06496666666666667
2026-01-10,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,3870,0.0645
2026-01-10,Rock en Español,"Latin Alternative, Experimental Rock",1,3304,0.05506666666666667
2026-01-10,Canción de Autor,"Rock de Cámara, Experimental Folk",1,2822,0.04703333333333334
2026-01-10,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,2469,0.04115
2026-01-10,Canción de Autor,"Folktronica, Indie Folk",1,2173,0.03621666666666667
2026-01-10,Alternative Rock,"Funk Rock, Hard Rock",2,1881,0.03135
2026-01-10,Hardcore Punk,"Melodic Hardcore, Alternative Rock",1,1545,0.02575
2026-01-10,Indie Pop,"Dream Pop, Slowcore",1,1522,0.025366666666666666
2026-01-10,Indie Rock,"Lo-Fi, Noise Pop, Post-Punk",1,1269,0.02115
2026-01-10,Glam Rock,"Art Rock, Proto-Punk",1,1258,0.020966666666666668
2026-01-10,Electro-Tropical,"French Touch, Downtempo, House",1,1244,0.020733333333333333
2026-01-10,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,1110,0.0185
2026-01-10,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,1052,0.017533333333333335
2026-01-10,Indie Pop,"Electro-Pop, Performático",1,1011,0.01685
2026-01-10,Lo-Fi House,"Electronic, Chillwave",1,1008,0.0168
2026-01-10,Rock Argentino,"Pop Rock, Piano Rock",1,740,0.012333333333333333
2026-01-10,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,0,0.0
2026-01-10,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,0,0.0
2026-01-10,Rock Argentino,"Psych Rock, Folk Rock, Canción de Autor",1,0,0.0
2026-01-11,Indie / Unmapped,Alternative / Various,15,1591574,26.526233333333334
2026-01-11,Rock Latino,"Folk Rock, Progressive Rock",4,845158,14.085966666666668
2026-01-11,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",7,798372,13.3062
2026-01-11,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",5,505415,8.423583333333333
2026-01-11,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,267760,4.462666666666666
2026-01-11,Glam Rock,"Art Rock, Proto-Punk",1,255875,4.264583333333333
2026-01-11,Nueva Trova Cubana,"Trova, Canción de Autor",2,230161,3.8360166666666666
2026-01-11,Rock Argentino,"Post-Punk, Hard Rock",2,225099,3.7516499999999997
2026-01-11,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,220002,3.6667
2026-01-11,Rock and Roll,"Garage Rock, Blues Rock",1,197120,3.2853333333333334
2026-01-11,Indie Rock,"Post-Punk, New Wave",1,155688,2.5948
2026-01-11,Proto-Punk,"Art Rock, Garage Rock, Psychedelic Rock",2,120226,2.0037666666666665
2026-01-11,Folk Rock,"Reggae Fusion, Canción Latinoamericana",1,114502,1.9083666666666668
2026-01-11,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",2,17757,0.29595
2026-01-11,Alternative Rock,"Funk Rock, Hard Rock",1,14164,0.23606666666666667
2026-01-11,Pop Rock,"Synth-Pop, Electro Pop",1,10151,0.16918333333333332
2026-01-11,Rock Argentino,"Hard Rock, Heavy Blues",1,8603,0.14338333333333333
2026-01-11,Krautrock / Garage Rock,"Post-Punk, Psychedelic Rock",1,7333,0.12221666666666667
2026-01-11,Indie Rock,"New Wave, Synth-Pop",1,5991,0.09985
2026-01-11,Indie Rock,"Art Rock, Alternative Rock",1,4866,0.0811
2026-01-11,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",1,4794,0.0799
2026-01-11,Alternative Rock,"Singer-Songwriter, Folk Rock",1,3915,0.06525
2026-01-11,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,3844,0.06406666666666666
2026-01-11,World Music,"Folk Latinoamericano, Acoustic Indie",1,3329,0.055483333333333336
2026-01-11,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,2690,0.044833333333333336
2026-01-11,Urbano Latino,"Alternative R&B, Trap Pop",1,2074,0.03456666666666667
2026-01-11,Pop Rock,"Britpop Argentino, New Wave",1,1814,0.030233333333333334
2026-01-11,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,1772,0.029533333333333335
2026-01-11,Indie Rock,"Punk Folk, Experimental Rock",1,1685,0.02808333333333333
2026-01-11,Folktronica,"Experimental Electronic, Art Pop",1,1675,0.027916666666666666
2026-01-11,Folk Rock,"Singer-Songwriter, Classic Rock",1,1315,0.021916666666666668
2026-01-11,Garage Rock,"Acoustic Blues, Indie Rock",1,1181,0.019683333333333334
2026-01-11,Rock Argentino,"Pop Rock, Piano Rock",1,1102,0.018366666666666667
2026-01-11,Rock Progresivo,"Symphonic Rock, Fusion",1,1097,0.018283333333333332
2026-01-11,Synth-Pop,"New Wave, Pop Rock",1,961,0.016016666666666665
2026-01-12,Indie / Unmapped,Alternative / Various,24,4347517,72.45861666666667
2026-01-12,Freak Folk,"Indie Folk, Psych Folk",4,871974,14.5329
2026-01-12,Indie Folk,Canción Latinoamericana,3,360939,6.01565
2026-01-12,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,88347,1.47245
2026-01-12,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,71102,1.1850333333333334
2026-01-12,Neo-Soul,"R&B, Funk Calmo",1,27478,0.4579666666666667
2026-01-12,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,12652,0.21086666666666667
2026-01-12,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",1,82,0.0013666666666666666
2026-01-12,Candombe Beat,"MPB Uruguay, Psych Folk",1,73,0.0012166666666666667
2026-01-13,Indie / Unmapped,Alternative / Various,6,1096628,18.27713333333333
2026-01-13,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",1,277707,4.62845
2026-01-13,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,432,0.0072
2026-01-13,Neo-Soul,"Bedroom Pop, R&B, Reggaeton Pop",1,334,0.005566666666666667
2026-01-14,Indie / Unmapped,Alternative / Various,5,884836,14.747266666666667
2026-01-14,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,246600,4.11
2026-01-14,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",1,232115,3.8685833333333335
2026-01-14,World Music,"Folk Latinoamericano, Acoustic Indie",2,218860,3.647666666666667
2026-01-14,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,215920,3.5986666666666665
2026-01-14,Rock Uruguayo,"Ska Rock, Punk Rock",1,1051,0.017516666666666666
2026-01-14,Indie Pop,"Canción de Autor, Art Pop",1,41,0.0006833333333333333
2026-01-15,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",2,319800,5.33
2026-01-15,Indie / Unmapped,Alternative / Various,3,150975,2.5162500000000003
2026-01-15,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",2,70988,1.1831333333333334
2026-01-15,Pop Rock,"Synth-Pop, Electro Pop",1,9080,0.15133333333333332
2026-01-15,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,1028,0.017133333333333334
2026-01-15,Folk Rock,"Reggae Fusion, Canción Latinoamericana",3,132,0.0022
2026-01-16,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",2,215882,3.598033333333333
2026-01-16,Rock Latino,"Folk Rock, Progressive Rock",1,214952,3.582533333333333
2026-01-16,Indie / Unmapped,Alternative / Various,1,131588,2.1931333333333334
2026-01-16,Techno,"Progressive House, Trance, Electronic",1,1187,0.019783333333333333
2026-01-17,Indie / Unmapped,Alternative / Various,26,4812568,80.20946666666667
2026-01-17,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",2,805120,13.418666666666667
2026-01-17,Indie Rock,"Post-Punk, Space Rock, Noise Pop",3,654930,10.9155
2026-01-17,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",3,515219,8.586983333333333
2026-01-17,Freak Folk,"Indie Folk, Psych Folk",2,416129,6.935483333333334
2026-01-17,Electronic,"Tech House, Techno",1,410322,6.8387
2026-01-17,Indie Rock,"Lo-Fi, Noise Pop, Post-Punk",2,365294,6.088233333333333
2026-01-17,Indie Folk,"Acoustic, Singer-Songwriter",1,264187,4.403116666666667
2026-01-17,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,254093,4.234883333333333
2026-01-17,Pop Rock,"Britpop Argentino, New Wave",1,250480,4.174666666666667
2026-01-17,Alternative Rock,"Grunge, Psychedelic Rock",1,246307,4.1051166666666665
2026-01-17,Indie Rock,"Punk Folk, Experimental Rock",1,245246,4.087433333333333
2026-01-17,Pop Rock,"Funk Pop, Electro Funk",1,243186,4.0531
2026-01-17,Canción de Autor,"Indie Folk, Canción Platense",1,237573,3.95955
2026-01-17,Rock Alternativo,"Experimental Folk, Post-Punk",1,230500,3.841666666666667
2026-01-17,Nueva Trova Cubana,"Trova, Canción de Autor",1,201238,3.3539666666666665
2026-01-17,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,169413,2.82355
2026-01-17,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,155436,2.5906
2026-01-17,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,149387,2.4897833333333335
2026-01-17,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",2,128810,2.1468333333333334
2026-01-17,World Music,"Folk Latinoamericano, Acoustic Indie",2,114035,1.9005833333333335
2026-01-17,Folk Rock,"Singer-Songwriter, Classic Rock",1,92023,1.5337166666666666
2026-01-17,Indie Rock,"Canción de Autor, Bedroom Pop",1,71697,1.19495
2026-01-17,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",1,25054,0.41756666666666664
2026-01-17,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",1,12693,0.21155
2026-01-17,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,12233,0.20388333333333333
2026-01-17,Minimal Wave,"Post-Punk, Synth-Pop",1,11688,0.1948
2026-01-17,New Wave,"Post-Punk, Pop Rock",1,5871,0.09785
2026-01-17,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,3616,0.06026666666666667
2026-01-17,Rock Argentino,"Hard Rock, Funk Rock, Folklore Rock",1,1865,0.031083333333333334
2026-01-17,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,1673,0.027883333333333333
2026-01-18,Indie / Unmapped,Alternative / Various,51,8438854,140.64756666666668
2026-01-18,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,55025,0.9170833333333334
2026-01-18,Hyperpop,"Dance-Pop, Synth-Pop, Electronic",6,16807,0.2801166666666667
2026-01-18,Indie Folk,Canción Latinoamericana,1,15389,0.25648333333333334
2026-01-19,Indie / Unmapped,Alternative / Various,18,3192620,53.21033333333333
2026-01-19,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",2,499793,8.329883333333333
2026-01-19,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",2,278947,4.649116666666667
2026-01-19,Alternative Rock,"Grunge, Psychedelic Rock",2,246487,4.108116666666667
2026-01-19,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",2,206169,3.4361499999999996
2026-01-19,Indie Folk,Canción Latinoamericana,1,191321,3.1886833333333335
2026-01-19,Canción de Autor,"Indie Folk, Canción Platense",2,181799,3.0299833333333335
2026-01-19,Indie Rock,"Art Rock, Alternative Rock",1,181733,3.0288833333333334
2026-01-19,Indie Pop,"R&B Urbano, Bedroom Pop",1,180427,3.0071166666666667
2026-01-19,Freak Folk,"Indie Folk, Psych Folk",4,130428,2.1738
2026-01-19,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,14166,0.2361
2026-01-19,Indie Pop,"Jangle Pop, Post-Punk",1,10350,0.1725
2026-01-19,Rock Argentino,"Hard Rock, Heavy Blues",1,7993,0.13321666666666668
2026-01-20,Indie / Unmapped,Alternative / Various,24,2569583,42.82638333333333
2026-01-20,Rock Argentino,"Hard Rock, Funk Rock, Folklore Rock",1,325960,5.432666666666667
2026-01-20,World Music,"Folk Latinoamericano, Acoustic Indie",2,277381,4.6230166666666666
2026-01-20,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",3,251236,4.187266666666667
2026-01-20,Indie Pop,"Canción de Autor, Art Pop",1,248918,4.148633333333334
2026-01-20,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",1,240300,4.005
2026-01-20,MPB,"Pop Brasileño, Acoustic Fusion",1,237422,3.9570333333333334
2026-01-20,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",1,234000,3.9
2026-01-20,Rock Latino,"Folk Rock, Progressive Rock",2,233932,3.8988666666666667
2026-01-20,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",2,232591,3.876516666666667
2026-01-20,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,216413,3.606883333333333
2026-01-20,Post-Punk,"Gothic Rock, New Wave, Pop Rock",1,212533,3.5422166666666666
2026-01-20,Folktronica,"Experimental Electronic, Art Pop",1,190360,3.1726666666666667
2026-01-20,Neo-Soul,"R&B, Funk Calmo",1,184852,3.0808666666666666
2026-01-20,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,183840,3.064
2026-01-20,Progressive Rock,"Psychedelic Rock, Art Rock",1,169560,2.826
2026-01-20,MPB,"Bossa Nova, Jazz Vocal",1,148000,2.466666666666667
2026-01-20,Art Pop,"Experimental Electronic, House",1,80496,1.3416
2026-01-20,Rock Argentino,"Hard Rock, Blues Rock, Proto-Punk, Folk Progresivo",1,69659,1.1609833333333333
2026-01-20,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",5,29918,0.4986333333333334
2026-01-20,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,27985,0.46641666666666665
2026-01-20,Indie Rock,"Art Rock, Alternative Rock",1,3113,0.05188333333333333
2026-01-20,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,3075,0.05125
2026-01-20,Indie Rock,"Post-Punk, Space Rock, Noise Pop",1,2790,0.0465
2026-01-20,Folk Latinoamericano,"Bolero, Son Jarocho, Canción de Autor",1,1992,0.0332
2026-01-20,Alternative Rock,"Funk Rock, Hard Rock",2,1932,0.0322
2026-01-20,Rock Argentino,"Alternative Rock, Post-Punk, Shoegaze",1,1821,0.03035
2026-01-20,Rock and Roll,"Garage Rock, Blues Rock",1,1713,0.02855
2026-01-20,Pop / R&B,"Dancehall, Trap R&B, Hip-Hop",1,1243,0.020716666666666668
2026-01-20,Urbano Latino,"Alternative Hip-Hop, Industrial Rap, Post-Punk",1,126,0.0021
2026-01-21,Folktronica,"Experimental Electronic, Art Pop",8,2041234,34.02056666666667
2026-01-21,Indie / Unmapped,Alternative / Various,8,1780658,29.677633333333333
2026-01-21,Urbano Latino,"Reggaeton, Trap Latino, Synth-Pop, Mambo",3,369236,6.153933333333334
2026-01-21,Canción de Autor,"Folktronica, Indie Folk",1,264919,4.415316666666667
2026-01-21,Classic Rock,"Blues Rock, Roots Rock",1,262400,4.373333333333333
2026-01-21,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,250538,4.175633333333334
2026-01-21,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",1,185920,3.0986666666666665
2026-01-21,Electro-Pop,"Synth-Pop, Dance-Pop",1,47605,0.7934166666666667
2026-01-21,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,118,0.0019666666666666665
2026-01-22,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,532455,8.87425
2026-01-22,Indie Rock,"Alternative Rock, Garage Rock",3,522879,8.71465
2026-01-22,Folktronica,"Experimental Electronic, Art Pop",1,270571,4.509516666666666
2026-01-22,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,59169,0.98615
2026-01-22,Electro Cumbia,"Tropical Bass, Latin Alternative",1,121,0.0020166666666666666
2026-01-22,Rock and Roll,"Garage Rock, Blues Rock",1,60,0.001
2026-01-23,Indie / Unmapped,Alternative / Various,6,1201276,20.021266666666666
2026-01-23,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,569453,9.490883333333333
2026-01-23,Folktronica,"Experimental Electronic, Art Pop",1,270571,4.509516666666666
2026-01-23,World Music,"Folk Latinoamericano, Acoustic Indie",1,43366,0.7227666666666667
2026-01-23,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,3082,0.051366666666666665
2026-01-23,Freak Folk,"Indie Folk, Psych Folk",1,1003,0.016716666666666668
2026-01-23,Rock Argentino,"Pop Rock, New Wave, Progressive Rock",1,0,0.0
2026-01-24,Indie / Unmapped,Alternative / Various,15,2651612,44.193533333333335
2026-01-24,World Music,"Folk Latinoamericano, Acoustic Indie",2,562223,9.370383333333333
2026-01-24,Neo-Psychedelia,"Indie Rock, Space Rock, Experimental",2,469893,7.83155
2026-01-24,Rock Argentino,"Post-Punk, Hard Rock",1,423353,7.055883333333333
2026-01-24,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",2,390223,6.503716666666667
2026-01-24,Indie Pop,"Canción de Autor, Art Pop",2,363746,6.062433333333333
2026-01-24,Grunge,"Heavy Metal, Alternative Rock",1,318587,5.309783333333334
2026-01-24,Rock en Español,"Latin Alternative, Experimental Rock",1,308040,5.134
2026-01-24,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",2,305195,5.086583333333333
2026-01-24,Folktronica,"Experimental Electronic, Art Pop",2,302614,5.043566666666666
2026-01-24,Rock Argentino,"Folk Rock, Progressive Rock",1,294733,4.912216666666667
2026-01-24,Alternative Rock,"Art Rock, Experimental / Electronic Rock",1,288733,4.812216666666667
2026-01-24,Tropicalismo,"Psychedelic Rock, Garage Rock",1,284987,4.749783333333333
2026-01-24,Folk,"Singer-Songwriter, Vocal Jazz",1,273573,4.55955
2026-01-24,Rock Argentino,"Latin Rock, Ska Rock, Cumbia Rock",1,271347,4.52245
2026-01-24,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",1,269040,4.484
2026-01-24,Indie Rock,"Art Rock, Alternative Rock",1,259000,4.316666666666666
2026-01-24,Folk Rock,"Reggae Fusion, Canción Latinoamericana",1,254867,4.2477833333333335
2026-01-24,Indie Rock,"Experimental, Dream Pop, Lo-Fi",1,254093,4.234883333333333
2026-01-24,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",2,236817,3.9469499999999997
2026-01-24,Rock Latino,"Folk Rock, Progressive Rock",2,235573,3.926216666666667
2026-01-24,Latin Fusion,"Indie Pop, Funk, Ska, Candombe Rock",1,234307,3.905116666666667
2026-01-24,Power Trio / Rock,"Hard Rock, Funk Rock, Fusion",1,228533,3.808883333333333
2026-01-24,Neo-Soul,"R&B, Funk Calmo",1,220752,3.6792
2026-01-24,Canción de Autor,"Folktronica, Indie Folk",1,206547,3.44245
2026-01-24,Canción de Autor,"Rock de Cámara, Experimental Folk",1,204080,3.4013333333333335
2026-01-24,Rock Argentino,"Art Rock, Jazz Rock, Folk Rock",1,201800,3.3633333333333333
2026-01-24,Indie Tropical,"Cumbia Pop, Funk Latino, Indie Rock",1,198976,3.3162666666666665
2026-01-24,Latin Alternative,"Flamenco Pop, Urbano Latino, Rumba",1,198493,3.3082166666666666
2026-01-24,Low Rock,"Alternative Rock, Jazz Rock, Blues Rock",1,194093,3.2348833333333333
2026-01-24,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,155861,2.5976833333333333
2026-01-24,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",1,145893,2.43155
2026-01-24,Rock Argentino,"Progressive Rock, Art Pop, Symphonic Rock",1,140604,2.3434
2026-01-24,Indie Pop,"Indie Folk, Canción Pop / Canción Urbana",2,129766,2.1627666666666667
2026-01-24,Freak Folk,"Indie Folk, Psych Folk",2,87342,1.4557
2026-01-24,Candombe / Trova,"Canción de Autor, Vanguardia Uruguaya",1,65076,1.0846
2026-01-24,Rock Argentino,"Hard Rock, Art Rock",1,18419,0.30698333333333333
2026-01-24,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,12612,0.2102
2026-01-25,Indie / Unmapped,Alternative / Various,11,1736598,28.9433
2026-01-25,Neo-Soul,"Soul, Ska / Reggae, R&B",1,278000,4.633333333333334
2026-01-25,Rock Argentino,"Alternative Rock, Electro-Rock, Pop Rock",1,245884,4.098066666666667
2026-01-25,Canción de Autor,"Folktronica, Indie Folk",1,206813,3.4468833333333335
2026-01-25,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",1,205440,3.424
2026-01-25,Nuevo Flamenco,"Latin Alternative, Bolero Fusion, Experimental Pop",1,195547,3.259116666666667
2026-01-25,Alternative Rock,"Funk Rock, Hard Rock",1,186148,3.1024666666666665
2026-01-25,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",2,157131,2.61885
2026-01-25,Rock Argentino,"Pop Rock, Piano Rock",1,65809,1.0968166666666668
2026-01-25,Urbano Latino,"Alternative Hip-Hop, Industrial Rap, Post-Punk",1,54629,0.9104833333333333
2026-01-25,Indie Pop,"Synth-Pop, Bedroom Pop",1,35813,0.5968833333333333
2026-01-25,Punk Rock,"Post-Punk, Garage Rock",1,15375,0.25625
2026-01-25,Trova Rosarina,"Canción de Autor, Folk Rock",1,11946,0.1991
2026-01-25,Indie Pop,"Jangle Pop, Post-Punk",1,4830,0.0805
2026-01-26,Indie Electronic,"Synth-Pop, Ambient",1,34847,0.5807833333333333
2026-01-26,Indie / Unmapped,Alternative / Various,2,204,0.0034000000000000002
2026-01-27,Indie / Unmapped,Alternative / Various,25,4420721,73.67868333333334
2026-01-27,Indie Rock,"Post-Punk, Space Rock, Noise Pop",5,986466,16.4411
2026-01-27,Folklore Argentino,"Canción Latinoamericana, Fusion Folk",5,979141,16.319016666666666
2026-01-27,Rock Argentino,"Reggae Rock, Post-Punk",4,584410,9.740166666666667
2026-01-27,Alternative R&B,"Bedroom Pop, Funk, Indie Rock",3,463941,7.73235
2026-01-27,Indie Pop / Synth-Pop,"Folk-Pop, Chamber Pop",2,457930,7.6321666666666665
2026-01-27,Nueva Trova Cubana,"Trova, Canción de Autor",2,330259,5.504316666666667
2026-01-27,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",1,277707,4.62845
2026-01-27,Folktronica,"Experimental Electronic, Art Pop",1,268399,4.473316666666666
2026-01-27,Rock Uruguayo,"Ska Rock, Punk Rock",1,260524,4.342066666666667
2026-01-27,Rock Argentino,"Post-Punk, Hard Rock",1,239907,3.99845
2026-01-27,Neo-Psychedelia,"Indie Rock, Space Rock, Experimental",1,213173,3.5528833333333334
2026-01-27,Rock Argentino,"Murga Rock, Candombe Rock, Blues Rock",1,212040,3.534
2026-01-27,Rock Argentino,"Art Rock, Alternative Rock, Electronic Fusion",2,203652,3.3942
2026-01-27,Rock Argentino,"Pop Rock, Piano Rock",1,178320,2.972
2026-01-27,Rock Progresivo,"Symphonic Rock, Fusion",1,164440,2.740666666666667
2026-01-27,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,149387,2.4897833333333335
2026-01-27,Indie Rock,"Jangle Pop, Bedroom Pop, Psychedelic Pop",2,94793,1.5798833333333333
2026-01-27,Rock Argentino,"Folk Rock, Progressive Rock",1,62100,1.035
2026-01-27,New Wave,"Post-Punk, Pop Rock",1,9773,0.16288333333333332
2026-01-28,Indie / Unmapped,Alternative / Various,18,2451432,40.8572
2026-01-28,Rock Argentino,"Reggae Rock, Post-Punk",3,575400,9.59
2026-01-28,Funk / Hip-Hop,"Latin Funk, Rap Rock, R&B",1,274576,4.576266666666666
2026-01-28,Rock Argentino,"Pop Rock, Piano Rock",2,234437,3.9072833333333334
2026-01-28,MPB Latino / Fusion,"Funk, Candombe Fusion, Pop Experimental",1,177420,2.957
2026-01-28,Indie Rock,"Art Rock, Synth-Pop, Dance Rock",1,40437,0.67395
2026-01-28,Canción de Autor,"Jazz Fusion, Folklore Fusion, Pop Rock",1,35139,0.58565
2026-01-28,Rock Argentino,"Alternative Rock, Funk Rock, Hard Rock",1,19867,0.33111666666666667
